date,open,high,low,close,volume
2023-05-24,68.82,71.37,66.99,67.33,87488381.57
2023-05-25,67.24,67.52,65.97,67.43,68285671.37
2023-05-26,67.55,69.0,65.72,66.14,117245757.92
2023-05-27,66.25,68.87,66.14,67.76,46387661.18
2023-05-28,67.21,67.76,63.42,65.34,48329439.08
2023-05-29,65.22,67.99,64.61,67.73,99121781.46
2023-05-30,67.27,69.54,64.8,66.31,37245063.6
2023-05-31,65.94,67.79,62.43,63.07,75541840.1
2023-06-01,63.47,63.63,62.88,63.28,56624124.97
2023-06-02,63.9,64.7,61.27,62.14,75290372.68
2023-06-03,62.29,63.95,61.93,63.69,84147130.91
2023-06-04,63.93,65.39,62.17,62.41,87988838.71
2023-06-05,62.12,62.95,61.28,61.81,75172760.21
2023-06-06,61.91,62.97,58.23,59.19,101907671.76
2023-06-07,58.63,60.5,58.44,59.5,106296155.88
2023-06-08,59.58,60.3,56.33,56.82,191803483.05
2023-06-09,56.38,57.44,56.05,56.16,36122053.98
2023-06-10,56.95,60.15,56.66,59.03,116382206.64
2023-06-11,58.39,61.51,58.31,61.14,96923136.91
2023-06-12,61.22,63.45,58.79,62.07,62378213.52
2023-06-13,62.95,63.64,59.38,60.56,112566228.61
2023-06-14,59.84,63.37,58.96,60.88,41113269.44
2023-06-15,60.5,62.81,58.34,61.14,92557082.0
2023-06-16,61.19,62.51,58.78,59.83,81940087.56
2023-06-17,59.81,63.93,58.65,63.05,148254251.54
2023-06-18,63.43,65.89,62.35,64.45,83370801.47
2023-06-19,64.14,64.25,63.01,63.73,51084159.65
2023-06-20,63.82,64.04,62.61,63.69,32756746.56
2023-06-21,64.27,65.39,63.69,64.01,77366560.24
2023-06-22,64.2,64.93,59.66,60.78,76796889.79
2023-06-23,60.24,61.54,59.77,61.36,108587597.0
2023-06-24,61.45,62.1,60.99,61.16,63660082.23
2023-06-25,60.64,61.15,59.03,60.6,67995942.23
2023-06-26,60.23,62.25,59.6,61.36,73786990.46
2023-06-27,61.34,66.22,60.8,65.26,104366545.43
2023-06-28,65.68,67.25,65.41,66.25,71970732.95
2023-06-29,65.95,66.72,64.81,65.02,57318166.06
2023-06-30,64.22,67.94,63.43,66.1,92274099.22
2023-07-01,66.05,69.15,65.57,68.76,72830462.81
2023-07-02,68.84,70.27,68.45,70.06,145617849.85
2023-07-03,70.23,70.77,68.29,69.66,36811388.98
2023-07-04,70.27,71.39,67.68,68.36,105292060.14
2023-07-05,67.88,70.86,66.23,69.97,85632318.8
2023-07-06,69.8,72.11,68.46,70.79,103086310.61
2023-07-07,71.21,73.64,68.36,72.47,68510862.08
2023-07-08,73.04,75.26,71.6,73.41,89666640.18
2023-07-09,72.67,75.49,71.29,75.05,169412236.38
2023-07-10,74.8,76.42,72.47,73.48,188534601.44
2023-07-11,73.43,77.24,72.42,76.04,190308795.45
2023-07-12,76.08,76.37,75.69,75.96,107663462.48
2023-07-13,76.15,81.48,75.89,79.77,133081034.32
2023-07-14,80.57,83.35,76.05,77.27,168006652.7
2023-07-15,77.37,83.15,76.45,80.51,142123792.41
2023-07-16,80.15,80.36,77.29,78.64,133416466.28
2023-07-17,78.31,80.08,73.88,75.57,192657654.88
2023-07-18,76.07,76.85,73.38,73.64,107748106.9
2023-07-19,74.09,75.42,70.96,72.46,121560894.88
2023-07-20,72.46,73.76,72.0,72.83,50691390.08
2023-07-21,73.08,75.13,70.37,73.11,69220333.3
2023-07-22,72.92,74.3,69.3,71.17,141015504.96
2023-07-23,72.33,73.75,69.37,70.66,169550361.13
2023-07-24,70.98,75.24,70.16,74.06,278529707.43
2023-07-25,74.02,77.68,73.45,75.58,170745057.25
2023-07-26,75.44,75.67,73.28,74.07,158396172.7
2023-07-27,74.45,75.9,72.15,72.15,105691601.36
2023-07-28,72.59,74.37,69.73,70.83,184000119.08
2023-07-29,71.01,73.33,70.33,70.63,135322990.45
2023-07-30,70.9,70.92,65.8,67.52,105407145.84
2023-07-31,67.63,70.16,65.65,66.55,86763582.32
2023-08-01,66.14,67.12,62.93,63.46,86120958.05
2023-08-02,63.0,65.34,62.4,64.49,107833396.15
2023-08-03,64.31,67.01,61.32,65.49,82731397.57
2023-08-04,65.54,66.53,62.87,64.22,77098736.42
2023-08-05,64.85,69.06,63.21,66.54,100185992.96
2023-08-06,66.5,67.68,63.36,63.47,68694337.07
2023-08-07,63.38,64.07,59.99,60.9,90020331.98
2023-08-08,60.95,61.89,60.48,61.59,69551645.23
2023-08-09,62.19,63.42,62.1,63.23,97663287.63
2023-08-10,63.49,67.26,62.09,65.29,108183638.76
2023-08-11,65.61,66.37,62.21,63.16,114888469.49
2023-08-12,63.43,65.35,61.71,63.99,51060033.24
2023-08-13,63.56,65.16,60.13,62.66,72782783.71
2023-08-14,63.14,65.31,61.24,61.4,53048285.65
2023-08-15,61.55,63.73,59.58,62.03,57790119.62
2023-08-16,62.27,62.77,61.86,62.35,63661161.61
2023-08-17,62.61,63.69,58.86,59.17,163541932.66
2023-08-18,58.93,63.74,57.83,61.55,94545570.32
2023-08-19,62.08,65.64,59.89,63.09,63143042.98
2023-08-20,63.11,64.03,60.39,61.04,142280914.04
2023-08-21,60.89,61.59,60.61,61.16,50130471.63
2023-08-22,61.12,62.62,60.42,61.38,75241357.72
2023-08-23,61.61,62.45,60.15,61.15,37496028.47
2023-08-24,61.37,62.06,59.07,59.75,60065348.72
2023-08-25,59.71,60.57,58.5,58.59,90118276.11
2023-08-26,58.77,59.01,56.91,58.72,31078221.82
2023-08-27,58.39,61.38,57.14,60.57,120650189.58
2023-08-28,60.31,61.89,60.07,60.92,74899887.62
2023-08-29,61.24,61.82,59.43,59.76,111874578.61
2023-08-30,59.9,60.8,59.25,60.65,81719090.41
2023-08-31,60.28,61.74,55.3,55.96,161392673.75
2023-09-01,55.97,59.34,55.66,58.44,99719949.78
2023-09-02,58.97,59.01,55.45,56.02,182111107.0
2023-09-03,55.23,56.36,52.74,56.27,40277308.08
2023-09-04,56.6,58.01,54.39,55.38,120770157.8
2023-09-05,55.74,55.97,54.06,54.5,99219014.35
2023-09-06,55.1,57.29,52.73,57.29,75539149.33
2023-09-07,57.08,57.24,55.86,56.94,67129247.66
2023-09-08,56.84,57.87,56.49,57.84,42387382.71
2023-09-09,57.41,58.54,57.09,57.89,86243934.28
2023-09-10,57.78,60.35,56.73,58.67,63657383.32
2023-09-11,58.56,60.26,56.75,58.61,38888447.78
2023-09-12,59.11,59.32,56.16,56.6,114251573.72
2023-09-13,57.23,59.47,56.66,58.44,112869469.11
2023-09-14,58.17,59.14,57.42,57.57,61508604.46
2023-09-15,57.89,59.2,55.14,55.45,63785055.03
2023-09-16,55.56,57.03,54.28,55.9,44561596.43
2023-09-17,55.4,59.58,55.11,59.09,109657048.47
2023-09-18,58.62,60.78,58.61,60.54,114816125.99
2023-09-19,60.15,60.17,58.37,59.84,28873670.62
2023-09-20,59.43,62.21,57.78,59.46,47745375.71
2023-09-21,59.93,60.04,59.19,59.33,60580467.44
2023-09-22,58.97,65.11,58.72,62.99,211712150.73
2023-09-23,62.49,63.71,62.25,63.07,61822151.62
2023-09-24,62.78,64.61,61.32,63.3,80725095.1
2023-09-25,62.76,67.0,61.15,64.52,67889698.16
2023-09-26,64.5,65.93,64.14,64.21,79152431.64
2023-09-27,64.07,64.78,62.04,63.31,60797714.03
2023-09-28,63.71,63.83,62.87,62.88,51319357.84
2023-09-29,63.44,65.34,62.4,62.88,35345228.28
2023-09-30,62.54,63.88,59.75,63.03,80315667.5
2023-10-01,63.15,66.73,61.39,64.46,68166362.88
2023-10-02,64.33,64.7,63.42,64.48,53533402.38
2023-10-03,63.76,67.01,61.93,65.71,65290924.27
2023-10-04,65.58,65.87,64.05,65.35,63090985.17
2023-10-05,65.4,65.65,62.38,65.46,48098463.56
2023-10-06,65.25,67.43,61.93,62.32,69803838.74
2023-10-07,62.08,66.38,60.15,64.87,64977259.6
2023-10-08,64.74,65.93,63.97,65.87,105894051.91
2023-10-09,65.53,71.07,63.66,67.79,68596112.33
2023-10-10,67.93,70.37,60.49,62.85,230544765.32
2023-10-11,63.05,67.99,62.31,67.62,213454952.39
2023-10-12,67.27,68.84,64.8,67.43,65666147.11
2023-10-13,67.17,70.44,66.83,69.53,82063786.48
2023-10-14,69.22,70.0,65.88,67.44,55890050.27
2023-10-15,67.23,71.7,65.51,68.91,76644901.63
2023-10-16,69.0,69.79,65.75,67.88,40439460.83
2023-10-17,68.58,69.31,65.97,68.2,69984755.48
2023-10-18,67.93,74.83,66.76,73.25,407905094.54
2023-10-19,73.39,74.48,72.78,73.38,68246621.9
2023-10-20,73.55,75.39,71.69,74.58,151765517.31
2023-10-21,74.1,77.27,72.22,77.01,112962102.67
2023-10-22,77.29,80.25,76.54,78.39,172574426.96
2023-10-23,78.22,79.47,75.24,79.05,56507089.43
2023-10-24,79.76,80.86,79.26,80.31,64385512.26
2023-10-25,80.7,87.31,79.19,85.52,179421576.01
2023-10-26,85.79,87.43,82.46,84.34,95969792.4
2023-10-27,84.33,85.82,82.35,84.35,81008745.21
2023-10-28,84.2,87.68,82.07,86.47,182122295.7
2023-10-29,86.74,90.9,85.17,88.41,129956862.78
2023-10-30,87.78,90.67,87.22,90.3,95975857.75
2023-10-31,90.48,93.52,90.27,90.71,114392793.19
2023-11-01,90.77,92.67,84.82,87.33,284982299.11
2023-11-02,87.22,93.47,84.45,91.48,319361965.55
2023-11-03,90.87,91.0,86.19,88.46,173000688.75
2023-11-04,89.21,91.65,88.08,89.9,79015369.65
2023-11-05,89.89,93.02,86.94,88.87,85411620.7
2023-11-06,88.57,92.11,87.41,90.0,138301298.91
2023-11-07,89.76,93.35,89.18,92.01,74221211.28
2023-11-08,92.35,95.04,90.29,93.75,104813661.39
2023-11-09,93.42,95.83,91.81,95.57,208265647.39
2023-11-10,95.26,102.33,93.24,100.13,193263138.77
2023-11-11,99.95,100.13,98.63,100.03,109953432.01
2023-11-12,100.14,102.54,98.03,98.33,188072076.05
2023-11-13,97.52,100.95,94.75,100.24,138423765.04
2023-11-14,100.13,103.61,99.09,102.28,119076348.78
2023-11-15,101.76,103.09,96.9,97.75,137647350.41
2023-11-16,97.72,100.62,94.72,99.22,94895512.32
2023-11-17,99.92,102.25,99.83,100.62,57096763.61
2023-11-18,100.4,102.1,98.27,99.22,95896080.44
2023-11-19,98.92,104.21,97.5,102.54,128022636.25
2023-11-20,103.13,103.9,99.58,101.12,76236732.23
2023-11-21,100.52,101.78,98.56,100.92,76341350.44
2023-11-22,100.64,100.84,99.07,100.14,59105789.87
2023-11-23,99.96,101.71,99.93,100.17,86173780.1
2023-11-24,101.61,102.57,96.64,97.55,246451284.36
2023-11-25,97.69,98.6,94.57,95.03,222397704.13
2023-11-26,94.05,100.99,92.54,100.66,278979789.93
2023-11-27,101.04,102.17,96.68,98.67,160402351.9
2023-11-28,99.57,101.22,95.71,97.02,100388280.71
2023-11-29,97.23,99.98,93.11,93.2,186508678.19
2023-11-30,92.69,95.86,90.11,94.19,159298549.71
2023-12-01,94.5,99.17,93.29,93.34,125923533.83
2023-12-02,93.15,103.19,91.13,99.97,361646428.86
2023-12-03,100.27,103.64,98.89,103.31,85272924.47
2023-12-04,103.99,106.77,100.03,101.4,92117953.8
2023-12-05,100.6,108.88,99.64,107.79,341973972.85
2023-12-06,106.79,109.16,105.69,109.07,203219318.45
2023-12-07,108.3,109.75,103.94,106.52,168667826.67
2023-12-08,106.79,109.12,99.06,99.3,207683276.5
2023-12-09,99.3,110.06,96.79,106.64,322059446.66
2023-12-10,106.9,107.32,101.17,102.32,149537601.89
2023-12-11,102.6,102.99,98.5,98.84,158490292.7
2023-12-12,97.23,103.98,97.15,103.21,274750075.09
2023-12-13,103.82,111.18,101.25,110.29,312898804.52
2023-12-14,109.68,115.81,108.74,112.61,144036971.86
2023-12-15,112.61,114.17,111.79,112.03,126843803.54
2023-12-16,112.96,115.8,108.17,111.84,97823444.91
2023-12-17,111.71,114.54,107.62,112.54,95729802.36
2023-12-18,112.86,114.67,112.27,112.86,72805071.64
2023-12-19,113.15,116.86,107.84,111.83,58721579.13
2023-12-20,112.42,112.58,107.99,110.73,126529061.87
2023-12-21,110.99,111.71,108.96,109.6,116375269.21
2023-12-22,109.81,110.04,106.64,107.05,145225365.03
2023-12-23,106.83,109.31,105.19,106.64,103532654.9
2023-12-24,105.56,108.12,100.76,102.76,139178257.16
2023-12-25,102.12,104.76,100.91,104.29,126832294.68
2023-12-26,104.54,107.22,102.33,103.14,114799774.41
2023-12-27,102.63,104.14,99.45,102.14,52687687.38
2023-12-28,102.61,107.3,100.56,104.85,132043120.94
2023-12-29,105.21,114.46,102.97,110.17,300636986.65
2023-12-30,108.94,113.57,108.93,112.81,131862766.49
2023-12-31,113.87,115.11,106.4,107.87,358180853.39
2024-01-01,107.28,107.41,103.27,105.36,138797721.81
2024-01-02,105.28,109.23,102.93,108.61,125791395.54
2024-01-03,108.23,110.5,104.88,105.59,94479330.45
2024-01-04,105.41,106.7,105.22,105.36,103922695.54
2024-01-05,105.2,107.21,102.19,107.11,117496481.34
2024-01-06,106.25,106.75,102.59,104.17,123783441.78
2024-01-07,104.49,106.62,104.24,104.79,107383923.38
2024-01-08,105.74,106.15,98.89,101.37,192434342.14
2024-01-09,101.56,103.22,96.55,100.73,82776932.61
2024-01-10,100.25,106.53,99.03,102.47,182650356.49
2024-01-11,102.27,105.03,97.08,98.65,95384138.8
2024-01-12,97.86,101.51,96.89,100.89,110787102.66
2024-01-13,100.64,103.86,97.92,101.15,131391986.11
2024-01-14,101.28,103.01,99.84,102.62,163806166.71
2024-01-15,102.49,104.58,101.62,102.65,54302535.18
2024-01-16,102.74,106.02,100.8,105.46,219187627.87
2024-01-17,104.8,105.47,103.11,104.02,78905840.12
2024-01-18,104.13,106.44,101.07,101.43,190745446.27
2024-01-19,101.83,102.26,100.6,100.88,118825420.72
2024-01-20,100.97,103.92,99.79,101.39,65702090.1
2024-01-21,101.35,105.05,98.34,100.33,97514871.46
2024-01-22,100.73,101.73,98.14,99.4,60057146.77
2024-01-23,99.74,101.83,93.79,96.79,86366012.06
2024-01-24,97.3,100.15,92.97,94.93,123639653.68
2024-01-25,94.89,96.74,90.55,91.78,207517562.6
2024-01-26,92.24,99.82,90.43,96.83,220091287.72
2024-01-27,96.16,96.58,89.12,93.12,102170554.21
2024-01-28,92.39,93.96,90.18,91.71,114696148.55
2024-01-29,92.36,93.9,91.08,91.4,148854950.39
2024-01-30,91.62,98.53,89.7,95.04,190759119.46
2024-01-31,94.99,96.32,93.02,94.93,68160897.71
2024-02-01,95.37,99.45,92.96,98.7,100436774.51
2024-02-02,98.46,98.71,95.67,96.78,161001495.48
2024-02-03,96.29,98.96,94.02,97.88,120171469.9
2024-02-04,97.92,101.1,92.03,96.06,67815252.31
2024-02-05,96.83,104.77,94.78,102.26,244392603.98
2024-02-06,102.41,104.8,96.88,98.41,238948688.84
2024-02-07,97.35,100.33,95.15,99.58,128978794.65
2024-02-08,99.94,104.51,98.43,101.34,164206834.59
2024-02-09,100.68,102.63,99.61,102.15,171326976.71
2024-02-10,102.15,105.91,101.22,101.31,110376302.37
2024-02-11,100.63,103.02,99.97,100.99,101507229.47
2024-02-12,100.17,104.21,97.31,101.32,104418287.64
2024-02-13,100.97,103.22,98.19,101.19,75520971.37
2024-02-14,101.33,105.16,100.26,104.07,91146082.16
2024-02-15,103.19,110.48,102.4,109.63,229347242.69
2024-02-16,108.63,109.67,105.39,106.65,92020035.01
2024-02-17,107.28,109.06,101.87,102.75,189003135.45
2024-02-18,104.28,105.21,102.44,103.62,63848963.48
2024-02-19,103.56,113.73,101.17,111.68,186482461.66
2024-02-20,111.2,113.5,106.68,108.41,97928244.49
2024-02-21,108.18,114.54,107.88,113.14,228339541.02
2024-02-22,112.17,117.22,111.51,116.96,136271886.26
2024-02-23,117.43,119.51,112.66,113.49,91695347.01
2024-02-24,113.75,116.63,112.1,114.56,103501393.45
2024-02-25,114.62,122.91,112.98,118.7,131249458.66
2024-02-26,119.7,121.04,115.82,116.0,208873152.89
2024-02-27,116.02,117.32,111.94,114.93,95877967.58
2024-02-28,114.98,118.25,109.21,113.38,116804901.6
2024-02-29,114.07,116.12,110.77,111.37,131245798.17
2024-03-01,111.0,112.24,109.37,111.26,64291411.89
2024-03-02,112.12,113.79,110.18,110.74,107239804.13
2024-03-03,110.72,114.7,110.44,114.46,188832027.87
2024-03-04,114.58,116.95,112.94,115.36,52756536.75
2024-03-05,114.67,119.89,114.22,119.51,118125237.87
2024-03-06,119.52,120.29,116.73,117.71,81564834.77
2024-03-07,117.47,124.44,116.34,122.68,200834594.63
2024-03-08,123.02,129.85,121.97,128.5,284017298.93
2024-03-09,128.87,129.18,123.29,124.28,124574589.87
2024-03-10,124.65,130.2,123.02,129.42,169311784.51
2024-03-11,129.9,138.7,129.05,136.68,304035716.33
2024-03-12,136.19,138.28,129.21,131.01,188052677.87
2024-03-13,130.74,139.06,127.1,136.34,110532161.05
2024-03-14,136.5,138.37,134.39,135.53,87095461.36
2024-03-15,134.8,135.99,128.99,130.9,124689060.97
2024-03-16,130.91,134.69,126.9,129.51,144073395.07
2024-03-17,129.35,131.65,126.33,130.21,80240153.87
2024-03-18,130.0,133.17,126.19,128.81,88137166.56
2024-03-19,128.4,133.14,127.87,129.0,50922776.66
2024-03-20,128.84,130.39,120.85,124.19,155322896.24
2024-03-21,123.68,125.32,121.29,123.96,82772443.84
2024-03-22,123.18,123.4,116.11,118.7,204339455.46
2024-03-23,118.75,123.07,117.43,118.65,106636643.27
2024-03-24,118.3,119.63,114.32,116.01,155538271.25
2024-03-25,115.73,117.95,112.83,114.38,68906741.33
2024-03-26,114.36,119.19,112.9,119.03,216163998.5
2024-03-27,119.21,124.02,119.16,121.76,164687567.19
2024-03-28,121.92,123.92,119.74,122.02,65942305.24
2024-03-29,122.26,122.28,112.33,116.93,129754980.09
2024-03-30,116.44,117.12,114.75,115.52,70577734.18
2024-03-31,115.23,120.05,112.1,118.82,196945009.08
2024-04-01,118.78,121.8,116.44,117.79,60166261.79
2024-04-02,117.62,123.82,116.7,123.42,232868350.54
2024-04-03,123.42,125.39,120.56,121.33,178896575.04
2024-04-04,121.69,124.56,116.17,119.09,158532259.03
2024-04-05,119.93,123.55,113.21,115.89,229315448.45
2024-04-06,117.2,121.11,112.69,114.79,147703918.44
2024-04-07,113.22,113.36,110.88,113.02,106702042.08
2024-04-08,113.94,114.42,113.66,114.05,115241424.08
2024-04-09,114.98,116.0,114.45,115.3,97249435.16
2024-04-10,114.89,118.2,109.61,111.05,145577196.93
2024-04-11,111.18,112.37,102.92,105.55,336033745.73
2024-04-12,105.73,107.98,99.55,100.14,261166235.4
2024-04-13,100.37,103.85,100.36,101.9,127831806.38
2024-04-14,102.47,105.01,96.83,98.64,259023130.26
2024-04-15,97.97,99.31,92.36,93.52,111461099.07
2024-04-16,93.98,98.25,91.9,95.57,70935709.2
2024-04-17,96.4,102.96,95.88,101.83,136272693.76
2024-04-18,100.85,103.25,97.43,99.57,94567553.07
2024-04-19,99.88,102.8,96.8,99.67,85522242.9
2024-04-20,99.21,100.9,95.98,97.44,140633622.72
2024-04-21,98.16,98.7,95.37,96.26,131245851.42
2024-04-22,95.65,100.58,95.35,97.84,203354834.07
2024-04-23,97.86,100.43,92.41,95.95,126313230.98
2024-04-24,95.33,98.17,93.39,95.91,100576376.77
2024-04-25,95.42,96.95,95.19,95.96,50702942.77
2024-04-26,95.35,97.57,92.35,93.58,106153527.94
2024-04-27,93.99,97.13,92.01,95.79,80670421.66
2024-04-28,94.9,98.51,92.65,94.51,116422297.29
2024-04-29,94.07,96.35,91.87,92.21,182577089.06
2024-04-30,92.0,94.87,87.93,93.55,94516408.11
2024-05-01,93.37,93.47,89.87,91.11,160118704.14
2024-05-02,91.72,94.34,91.29,91.48,67541674.03
2024-05-03,91.51,94.97,88.47,91.6,56598121.56
2024-05-04,91.78,95.12,90.55,94.16,145326826.71
2024-05-05,94.41,95.78,94.33,94.48,48850073.9
2024-05-06,94.26,96.68,92.14,93.87,108436045.97
2024-05-07,94.59,98.87,91.4,95.5,72929749.31
2024-05-08,94.53,100.35,93.55,98.11,117794706.9
2024-05-09,97.93,101.09,97.22,97.98,85186783.66
2024-05-10,97.97,100.25,94.96,96.63,160240575.19
2024-05-11,96.25,96.48,90.17,92.64,168610389.75
2024-05-12,92.34,94.86,90.08,90.56,106125590.47
2024-05-13,91.04,92.75,90.43,90.9,96971132.73
2024-05-14,92.04,94.2,88.97,90.5,122780593.74
2024-05-15,91.29,94.86,87.85,91.24,104197699.65
2024-05-16,92.2,96.52,90.38,92.39,118663458.44
2024-05-17,92.19,96.24,89.98,94.37,209078507.7
2024-05-18,94.43,95.11,92.44,94.41,79687974.33
2024-05-19,95.2,97.12,93.27,95.83,105712893.67
2024-05-20,96.66,97.94,94.77,95.87,90297050.91
2024-05-21,95.92,97.54,89.6,91.23,228537709.0
2024-05-22,90.64,90.9,88.56,90.49,88526026.59
2024-05-23,90.48,93.39,86.99,91.85,136121601.6
2024-05-24,92.03,95.42,86.91,90.44,85991293.51
2024-05-25,90.38,94.41,89.68,93.67,244341806.19
2024-05-26,93.58,98.71,93.15,98.34,285564222.98
2024-05-27,98.16,101.04,96.78,101.02,145204290.91
2024-05-28,101.62,103.21,97.8,99.4,71083748.35
2024-05-29,99.91,106.27,95.87,102.63,79611688.45
2024-05-30,102.85,103.26,98.34,101.57,165044140.85
2024-05-31,101.77,104.18,95.68,99.68,129918111.94
2024-06-01,100.06,100.35,95.84,97.78,171998425.18
2024-06-02,97.76,100.4,93.18,97.3,128862233.53
2024-06-03,97.14,97.79,95.76,96.82,119681127.74
2024-06-04,96.79,98.52,96.35,97.92,119388737.47
2024-06-05,98.15,102.14,96.68,98.74,129124733.58
2024-06-06,98.6,101.32,97.1,99.0,54266473.87
2024-06-07,99.84,101.92,99.76,100.34,54101269.48
2024-06-08,100.18,105.42,99.14,103.29,197869527.46
2024-06-09,103.26,108.3,101.41,104.85,114669768.38
2024-06-10,105.85,106.62,99.67,99.78,291862405.61
2024-06-11,100.29,101.11,92.54,93.15,204056392.73
2024-06-12,92.8,97.28,90.79,96.7,197298521.51
2024-06-13,97.26,97.44,92.38,93.56,150941813.14
2024-06-14,93.79,94.55,93.12,93.92,80688561.35
2024-06-15,94.6,95.9,90.7,91.81,173069271.6
2024-06-16,91.45,91.58,88.1,88.8,237118227.1
2024-06-17,89.12,95.15,87.48,91.84,118269019.59
2024-06-18,92.51,96.27,90.66,94.38,143040421.61
2024-06-19,94.25,96.65,88.78,92.88,119731029.21
2024-06-20,92.67,93.21,86.21,87.2,324335291.87
2024-06-21,86.63,88.39,85.15,87.65,95387066.55
2024-06-22,87.29,90.25,84.54,89.91,141183877.15
2024-06-23,89.52,92.71,84.98,87.2,143735430.44
2024-06-24,87.49,90.88,85.85,88.82,84829961.84
2024-06-25,89.09,91.44,87.9,89.38,103269092.31
2024-06-26,89.8,92.48,87.95,91.86,209905290.75
2024-06-27,92.77,94.23,90.4,92.68,98168711.11
2024-06-28,92.48,94.3,89.49,90.87,174863373.46
2024-06-29,91.25,95.52,90.94,94.73,238542725.45
2024-06-30,94.57,95.3,90.52,94.4,95254976.0
2024-07-01,94.26,95.28,93.27,94.6,86207489.04
2024-07-02,95.17,97.95,90.01,92.74,166280212.47
2024-07-03,93.12,94.87,88.95,92.7,70624829.17
2024-07-04,92.21,92.72,90.79,91.77,78235071.83
2024-07-05,91.64,94.78,88.36,92.88,172209171.5
2024-07-06,92.09,100.2,91.1,98.31,134542163.45
2024-07-07,97.87,97.9,93.63,94.82,135977058.45
2024-07-08,93.39,94.44,91.43,92.02,108500198.49
2024-07-09,91.37,98.76,90.97,97.45,306964334.37
2024-07-10,97.53,98.01,95.34,97.39,45228040.07
2024-07-11,97.49,99.46,92.7,96.21,120492337.94
2024-07-12,95.39,101.2,91.7,99.64,259267470.95
2024-07-13,99.52,101.82,95.79,98.07,82262486.3
2024-07-14,98.64,104.23,97.54,103.15,164106353.27
2024-07-15,102.73,104.32,101.82,103.92,96336317.3
2024-07-16,104.2,104.33,98.66,101.55,186614728.31
2024-07-17,101.27,108.48,100.89,106.83,159216542.21
2024-07-18,105.82,106.9,101.78,103.39,199448518.45
2024-07-19,104.05,104.66,101.37,104.59,89207902.15
2024-07-20,104.01,108.29,100.2,104.36,120016671.58
2024-07-21,104.08,109.17,101.21,106.93,109621059.95
2024-07-22,105.78,113.37,101.21,109.57,246775740.9
2024-07-23,110.02,112.04,105.1,107.36,168007131.07
2024-07-24,106.54,106.84,103.7,103.86,131724146.72
2024-07-25,103.79,105.25,101.76,104.69,97005908.21
2024-07-26,104.49,105.79,98.57,101.47,117450296.74
2024-07-27,101.67,108.98,100.45,105.98,189813810.19
2024-07-28,106.86,107.98,103.52,104.05,103012851.91
2024-07-29,103.63,105.85,99.26,101.24,100527066.66
2024-07-30,101.27,103.37,98.95,100.5,87811362.78
2024-07-31,100.8,102.71,95.83,96.04,215066085.57
2024-08-01,96.11,96.55,89.09,93.73,219109847.7
2024-08-02,93.64,98.81,92.8,97.1,171104198.96
2024-08-03,97.39,100.39,94.7,94.83,170306321.62
2024-08-04,94.22,95.29,91.43,92.19,85681602.12
2024-08-05,91.59,93.93,90.57,93.86,214350400.03
2024-08-06,94.51,100.9,94.28,99.08,214480365.91
2024-08-07,99.74,104.52,96.67,102.36,86938471.19
2024-08-08,101.2,107.4,98.85,106.11,297322253.08
2024-08-09,106.45,109.03,103.55,104.8,73498017.4
2024-08-10,104.73,105.32,101.59,102.83,162099125.62
2024-08-11,102.56,110.25,102.06,109.85,287159537.78
2024-08-12,109.57,111.48,108.81,110.61,133339295.76
2024-08-13,110.88,112.48,108.37,112.05,95270718.71
2024-08-14,112.03,119.29,111.37,118.36,211619483.04
2024-08-15,116.96,122.85,116.64,121.39,100344368.62
2024-08-16,121.79,126.15,120.9,124.03,160007799.75
2024-08-17,124.38,133.41,120.08,132.23,153027168.17
2024-08-18,132.51,137.93,125.56,129.73,96195674.44
2024-08-19,130.26,134.25,128.78,133.97,196510343.4
2024-08-20,134.61,138.05,134.44,134.92,72465972.66
2024-08-21,133.78,136.8,133.5,134.95,117656365.21
2024-08-22,134.92,139.55,133.33,139.48,173289114.05
2024-08-23,139.24,139.79,137.95,139.34,90374218.45
2024-08-24,141.04,142.11,138.0,139.54,70950073.24
2024-08-25,140.12,142.47,138.47,141.76,116445032.4
2024-08-26,142.13,147.04,135.1,138.46,116695572.78
2024-08-27,137.67,137.79,133.84,134.78,173314162.0
2024-08-28,135.26,136.96,130.79,131.77,185098571.32
2024-08-29,131.13,131.67,125.58,126.92,188400528.0
2024-08-30,126.93,138.87,123.91,136.91,153840946.87
2024-08-31,136.38,139.05,131.78,133.58,131048870.88
2024-09-01,133.0,137.07,129.94,134.42,100116735.03
2024-09-02,133.4,138.07,131.86,135.01,116370131.78
2024-09-03,135.15,140.04,132.8,137.6,91782318.72
2024-09-04,138.75,145.55,136.97,141.43,88630754.61
2024-09-05,139.98,145.74,139.57,144.53,230499876.31
2024-09-06,144.04,144.77,140.19,141.74,123602696.28
2024-09-07,141.19,143.65,138.85,141.47,77848664.6
2024-09-08,141.09,146.91,140.37,143.07,170949181.15
2024-09-09,142.67,143.38,141.72,142.5,98060517.13
2024-09-10,142.13,152.46,138.89,149.06,236977617.89
2024-09-11,148.22,153.47,143.99,149.8,86108159.22
2024-09-12,150.47,153.72,149.63,151.45,74508066.05
2024-09-13,150.9,153.78,149.8,152.55,208499825.76
2024-09-14,153.09,157.38,150.08,155.51,102380627.48
2024-09-15,155.96,161.13,147.27,153.97,100693814.62
2024-09-16,153.02,154.92,146.57,147.55,171539027.35
